,Cell Type,Fold,AUPRC,Validation AUPRC
78,Sst,3,0.8367126599311354,0.8292657206006512
79,Sst,4,0.8453033231422289,0.8339645912609375
80,Vip,0,0.8300562990541716,0.5292063691573495
81,Vip,1,0.7800939292688995,0.847417931910056
82,Vip,2,0.781845593708167,0.7453822608158656
83,Vip,3,0.7461561506496984,0.9102087447985865
84,Vip,4,0.8431148330406297,0.7182312711623502
85,astro,0,0.9760443690507451,0.9672300189627472
86,astro,1,0.9700859622045069,0.9615321645447229
87,astro,2,0.9742564549993143,0.9344580116020732
88,astro,3,0.9462761955999879,0.9421271618865139
89,astro,4,0.9650050091796422,0.9858635840670533
90,endo,0,0.8263153664958421,0.8816131689952651
91,endo,1,0.7774006637932448,0.81996756996934
92,endo,2,0.8188795442962312,0.769308536173666
93,endo,3,0.7986111267497621,0.6476181289705223
94,endo,4,0.7772685015245135,0.7903511679021246
95,micro,0,0.7849434890531395,0.7735623508573612
96,micro,1,0.7928702852332117,0.8265457179350608
97,micro,2,0.7658673509000805,0.6252405573436071
98,micro,3,0.7210034398596922,0.7488943860417125
99,micro,4,0.7085556726675082,0.7909239111153984
100,oligo,0,0.7966935652611072,0.7390297458924896
101,oligo,1,0.8162529432369638,0.7650158370916638
102,oligo,2,0.7569505087697376,0.8539236296160141
103,oligo,3,0.7595120727902724,0.7550197028661702
104,oligo,4,0.7783883088915278,0.6805933352420235
105,opc,0,0.8210698648965447,0.9293590179130435
106,opc,1,0.8456530664992943,0.7919268289730175
107,opc,2,0.825987085524068,0.8139751112038516
108,opc,3,0.7172516565100489,0.7671826708793571
109,opc,4,0.8986901306845814,0.9265578869414609
110,vlmc,0,0.7309534862965094,0.6162131829164887
111,vlmc,1,0.7080538559791645,0.7766076055369497
112,vlmc,2,0.6403599279612032,0.6150901051101372
113,vlmc,3,0.7701435176739343,0.6262284803961831
114,vlmc,4,0.6963769698590336,0.7602733906425095
