Drug IDs,Species,BBB,Genes,Num Genes,Cumulative Score,Mean STD
DB05381,Humans,False,"['HRH1', 'HRH2', 'HRH3']",3,0.1531448307999999,0.009470736597083166
DB01115,Humans,False,"['CACNA1C', 'CACNA1D', 'CACNB2']",3,0.1526166747999999,0.014504851294075166
DB00132,Humans,False,"['FADS1', 'FADS2', 'TRPV1']",3,0.15006720219999992,0.016952978121903165
DB06589,Humans,False,"['FLT1', 'FLT4', 'KDR', 'KIT', 'PDGFRA', 'PDGFRB']",6,0.1487180375999998,0.011148305137731698
DB00131,Humans,False,"['PRKAA1', 'PRKAA2', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'PRKAG2', 'PRKAG3']",7,0.147617808,0.007030339030390714
DB00434,Humans,False,"['HRH1', 'HTR2A', 'HTR2C']",3,0.1471245954,0.010851557009324
DB06016,Humans,False,"['DRD2', 'DRD3', 'HRH1', 'HTR1A', 'HTR2A', 'HTR2B']",6,0.1460518019999999,0.0041081197216654005
DB13955,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB13952,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB13953,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB00286,Humans,True,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB13954,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB00481,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB13956,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB00783,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB06202,Humans,False,"['ESR1', 'ESR2']",2,0.14279237220000002,0.032596992491729995
DB01108,Humans,False,"['ESR1', 'ESR2', 'HSD3B1', 'HSD3B2']",4,0.14279237220000002,0.016298496245864998
DB09568,Humans,True,"['DGAT2', 'ECHS1', 'ELOVL4', 'HADH', 'HSD17B10', 'LPL']",6,0.1402738151999999,0.004710695015354834
DB00570,Humans,False,"['TUBA1A', 'TUBB', 'TUBD1', 'TUBE1', 'TUBG1']",5,0.1385158954,0.0029312954542129
DB06077,Humans,False,"['DRD2', 'GRIN2B', 'HTR2A', 'SLC6A4']",4,0.13816866199999991,0.0064314596184246245
DB01233,Humans,False,"['CHRM1', 'DRD2', 'HTR3A', 'HTR4']",4,0.1375793893999999,0.0044934284429093
DB06712,Humans,False,"['CACNA1C', 'CACNA2D1', 'CACNB2']",3,0.1355602797999999,0.0149422543313145
DB00247,Humans,False,"['HTR1A', 'HTR2A', 'HTR2B', 'HTR2C', 'HTR7']",5,0.13552107260000001,0.0065901976326801
DB09128,Humans,False,"['ADRA1B', 'ADRA2C', 'DRD2', 'HTR1A', 'HTR2A']",5,0.1353197987999998,0.0036574984834192
DB01041,Humans,False,"['CRBN', 'FGFR2', 'NFKB1', 'TNF']",4,0.1352346756,0.01247956993665625
DB01395,Humans,False,"['AR', 'NR3C2', 'PGR']",3,0.13502800040000001,0.0087947352026038
DB00869,Humans,False,"['CA1', 'CA2', 'CA4']",3,0.13467676680000001,0.006369452946698234
DB00668,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA2A', 'ADRA2B', 'ADRB1', 'ADRB2']",6,0.1345466711999999,0.00411671983831915
DB01119,Humans,False,"['CA1', 'CA2', 'KCNJ11']",3,0.13452890779999999,0.005894721705398734
DB06288,Humans,False,"['DRD2', 'DRD3', 'HTR2A', 'HTR7']",4,0.1344482791999999,0.006261258866355225
DB00603,Humans,False,"['ESR1', 'PGR']",2,0.1331739066,0.033849696583936946
DB00304,Humans,False,"['ESR1', 'PGR']",2,0.1331739066,0.033849696583936946
DB00957,Humans,False,"['ESR1', 'PGR']",2,0.1331739066,0.033849696583936946
DB00823,Humans,False,"['ESR1', 'PGR']",2,0.1331739066,0.033849696583936946
DB00491,Humans,False,"['GAA', 'GANAB', 'GANC', 'MGAM']",4,0.1327639558,0.0053569270858266
DB01623,Humans,False,"['DRD1', 'DRD2', 'HTR2A']",3,0.1325161645999999,0.006376772569932367
DB00875,Humans,False,"['DRD1', 'DRD2', 'HTR2A']",3,0.1325161645999999,0.006376772569932367
DB01621,Humans,False,"['DRD1', 'DRD2', 'HTR1A', 'HTR2A']",4,0.1325161645999999,0.004782579427449275
DB01614,Humans,False,"['DRD1', 'DRD2', 'HTR1A', 'HTR2A']",4,0.1325161645999999,0.004782579427449275
DB01185,Humans,False,"['AR', 'ESR1']",2,0.1316960782,0.03350655072497915
DB01622,Humans,False,"['ADRA1A', 'ADRA1B', 'DRD2']",3,0.1300050769999998,0.007421802561477534
DB06144,Humans,False,"['DRD2', 'HTR2A', 'HTR2C', 'HTR6']",4,0.1277579427999999,0.006492091931197199
DB00589,Humans,False,"['DRD2', 'DRD3', 'DRD4', 'HTR2A', 'HTR2C']",5,0.1277579427999999,0.00519367354495776
DB01267,Humans,False,"['DRD2', 'DRD3', 'DRD4', 'HTR2A', 'HTR2C']",5,0.1277579427999999,0.00519367354495776
DB00246,Humans,False,"['DRD2', 'HTR1A', 'HTR1D', 'HTR2A', 'HTR2C']",5,0.1277579427999999,0.00519367354495776
DB00242,Humans,False,"['PNP', 'POLA1', 'POLE', 'POLE2', 'POLE3', 'POLE4', 'RRM1', 'RRM2', 'RRM2B']",9,0.1277103491999999,0.002914095351648922
DB00451,Humans,False,"['ITGAV', 'ITGB3', 'THRA', 'THRB']",4,0.12729142932,0.0042388581082818
DB00042,Humans,True,"['SYT2', 'VAMP1', 'VAMP2']",3,0.1258438289999999,0.0068422421610610335
DB13961,Humans,True,"['DGAT2', 'FFAR4', 'PTGS2']",3,0.1258247534199999,0.018525264660850502
DB12831,Humans,False,"['F2', 'KLKB1', 'PLG']",3,0.1249569402,0.016656154655365
DB00028,Humans,True,"['C3', 'C4A', 'C4B', 'C5', 'FCGR1A', 'FCGR1B', 'FCGR2A', 'FCGR2B', 'FCGR2C', 'FCGR3A', 'FCGR3B']",11,0.1246277037999999,0.0041664323984165995
DB12147,Humans,False,"['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4']",4,0.1233572944,0.005580800325029
DB15102,Humans,False,"['FGFR1', 'FGFR2', 'FGFR3']",3,0.1233572944,0.007441067100038667
DB11886,Humans,False,"['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4']",4,0.1233572944,0.005580800325029
DB09202,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",6,0.1221621425999999,0.0034638371725326162
DB00457,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D']",3,0.1221621425999999,0.0069276743450652324
DB00388,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D']",3,0.1221621425999999,0.0069276743450652324
DB09205,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",6,0.1221621425999999,0.0034638371725326162
DB01365,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",6,0.1221621425999999,0.0034638371725326162
DB00298,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D']",3,0.1221621425999999,0.0069276743450652324
DB06207,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D']",3,0.1221621425999999,0.0069276743450652324
DB06764,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA1D']",3,0.1221621425999999,0.0069276743450652324
DB00831,Humans,False,"['ADRA1A', 'CALY', 'DRD2']",3,0.1197751365999998,0.008004725295502868
DB01373,Humans,False,"['ATP2C1', 'CACNA1C', 'TNNC1', 'TNNC2']",4,0.11893624359999999,0.011841416384708751
DB00127,Humans,False,"['SMOX', 'SMS']",2,0.11799448879999999,0.025731172975588
DB05260,Humans,False,"['ATP6V1B2', 'BGLAP', 'IL1B', 'RRM2']",4,0.116145124,0.0051075682933507
DB01118,Humans,False,"['ADRB1', 'ADRB2', 'ADRB3', 'KCNH2', 'KCNH6', 'KCNH7']",6,0.11550553599999999,0.0035498482548210497
DB00374,Humans,False,"['P2RY12', 'PPARD', 'PTGIR']",3,0.11351092479999991,0.020300600558393198
DB00898,Humans,True,"['GABRA1', 'GLRA1', 'GLRA2', 'GRIN3A']",4,0.1134820714,0.00758741608524715
DB09076,Humans,False,"['CHRM2', 'CHRM3']",2,0.1133786375999999,0.01702734795836415
DB06709,Humans,False,"['CHRM2', 'CHRM3']",2,0.1133786375999999,0.01702734795836415
DB00619,Humans,False,"['BCR', 'KIT', 'RET']",3,0.1132533961999999,0.023202346156024335
DB08801,Humans,False,"['CHRM2', 'HRH1']",2,0.1121745637999999,0.0072933949535375995
DB11311,Humans,True,"['CPB2', 'F13A1', 'FGA', 'FGB']",4,0.111256706,0.007456757449461825
DB08954,Humans,True,"['GRIN1', 'GRIN2B']",2,0.1110155455999999,0.0273869993793751
DB01142,Humans,False,"['HRH1', 'HRH2', 'SLC6A2', 'SLC6A4']",4,0.1103086148,0.0058967583961625995
DB00751,Humans,False,"['HRH1', 'HRH2']",2,0.1103086148,0.011793516792325199
DB00170,Humans,False,"['GGCX', 'VKORC1', 'VKORC1L1']",3,0.1102874513999999,0.014751106635151466
DB09228,Humans,True,"['C1R', 'C1S', 'F11', 'F12', 'F2', 'KLKB1', 'PLAT']",7,0.1101027114,0.005811609258693015
DB06404,Humans,True,"['C1R', 'C1S', 'F11', 'F12', 'KLKB1', 'PLAT']",6,0.1101027114,0.006780210801808517
DB08892,Humans,False,"['GABBR1', 'GABBR2']",2,0.109731102,0.02713713616301075
DB08891,Humans,False,"['GABBR1', 'GABBR2']",2,0.109731102,0.02713713616301075
DB09401,Humans,False,"['GUCY1A1', 'GUCY1A2', 'GUCY1B1', 'GUCY1B2']",4,0.1089069544,0.011048116373013325
DB01103,Humans,False,"['PLA2G4A', 'PLA2G6', 'PLCL1']",3,0.1087734296,0.0080055273342044
DB00185,Humans,False,"['CHRM1', 'CHRM3']",2,0.1077094636,0.01901151567191215
DB04843,Humans,False,"['CHRM1', 'CHRM3']",2,0.1077094636,0.01901151567191215
DB00013,Humans,True,"['PLAUR', 'PLG', 'SERPINB2', 'SERPINE1']",4,0.1076101498,0.00818467502214335
DB04841,Humans,False,"['CACNA1G', 'CACNA1H', 'CACNA1I', 'CALM1']",4,0.107428528,0.00506751808660375
DB00018,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00022,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00011,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00105,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB15119,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00034,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00069,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00068,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00060,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB00008,Humans,True,"['IFNAR1', 'IFNAR2']",2,0.107188393,0.021394574911718152
DB08901,Humans,False,"['ABL1', 'BCR']",2,0.1070069514,0.01886694216899215
DB06616,Humans,False,"['ABL1', 'BCR']",2,0.1070069514,0.01886694216899215
DB00887,Humans,False,"['SLC12A1', 'SLC12A2', 'SLC12A4', 'SLC12A5']",4,0.10661949840000001,0.003096373540428475
DB00354,Humans,False,"['CHRM1', 'HRH1']",2,0.10650538979999999,0.0092775626670856
DB09016,Humans,False,"['HRH1', 'HTR2A', 'SLC6A4']",3,0.106085074,0.006581581551452033
DB13994,Humans,False,"['GABRA2', 'GABRA3']",2,0.1060387825999999,0.00904802018569225
DB09229,Humans,False,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']",4,0.1055114116,0.0057946121284049
DB11800,Humans,False,"['FLT1', 'FLT4', 'KDR', 'KIT', 'PDGFRB']",5,0.1045608979999999,0.01038606565004992
DB00244,Humans,False,"['ALOX5', 'PPARG', 'PTGS1', 'PTGS2']",4,0.10430875962,0.006710918540598699
DB01014,Humans,False,"['ALOX5', 'PPARG', 'PTGS1', 'PTGS2']",4,0.10430875962,0.006710918540598699
DB00795,Humans,False,"['ALOX5', 'PPARG', 'PTGS1', 'PTGS2']",4,0.10430875962,0.006710918540598699
DB11730,Humans,False,"['CDK4', 'CDK6']",2,0.10347894139999989,0.00495990188412415
DB12001,Humans,False,"['CDK4', 'CDK6']",2,0.10347894139999989,0.00495990188412415
DB09073,Humans,False,"['CDK4', 'CDK6']",2,0.10347894139999989,0.00495990188412415
DB15442,Humans,False,"['CDK4', 'CDK6']",2,0.10347894139999989,0.00495990188412415
DB00513,Humans,False,"['PLAT', 'PLG']",2,0.10343359599999999,0.00946975543198325
DB00381,Humans,False,"['CACNA1C', 'CACNA1I']",2,0.1030197278,0.01188855868736635
DB06137,Humans,False,"['SRC', 'TUBB']",2,0.1022133702,0.0115005908794506
DB06698,Humans,False,"['HRH1', 'HRH3']",2,0.1021695965999999,0.0081577265927093
DB12500,Humans,False,"['FLT3', 'JAK2']",2,0.10162845479999999,0.006249919553349251
DB11614,Humans,False,"['HRH1', 'PTAFR']",2,0.10032662819999999,0.011590578137519701
DB00174,Humans,False,"['SLC38A1', 'SLC38A2', 'SLC38A3', 'SLC38A4']",4,0.1003013795999999,0.003410087126211025
DB00411,Humans,False,"['CHRM1', 'CHRM2', 'CHRNA2']",3,0.1000131923999999,0.003387120427869133
DB01148,Humans,False,"['CHRM1', 'CHRM2']",2,0.1000131923999999,0.005080680641803699
DB00462,Humans,False,"['CHRM1', 'CHRM2']",2,0.1000131923999999,0.005080680641803699
DB00424,Humans,False,"['CHRM1', 'CHRM2']",2,0.1000131923999999,0.005080680641803699
DB00809,Humans,False,"['CHRM1', 'CHRM2', 'CHRM4']",3,0.1000131923999999,0.003387120427869133
DB09098,Humans,True,"['GHR', 'IGF1R']",2,0.09989844399999989,0.01940994751505565
DB00295,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00497,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00836,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB06738,Humans,True,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB06230,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB01548,Humans,False,"['OPRD1', 'OPRM1']",2,0.0986455554,0.011522663032788701
DB00611,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00844,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00704,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1', 'SIGMAR1']",4,0.0986455554,0.005761331516394351
DB11691,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB11130,Humans,True,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB01183,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB09272,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00647,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00956,Humans,False,"['OPRD1', 'OPRM1']",2,0.0986455554,0.011522663032788701
DB00318,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00813,Humans,False,"['OPRD1', 'OPRM1']",2,0.0986455554,0.011522663032788701
DB01439,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB01497,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB00327,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB01535,Humans,False,"['OPRD1', 'OPRM1']",2,0.0986455554,0.011522663032788701
DB01571,Humans,False,"['OPRD1', 'OPRK1', 'OPRM1']",3,0.0986455554,0.0076817753551924675
DB09091,Humans,False,"['HDAC2', 'NR3C1']",2,0.098395262,0.00678948650321785
DB00591,Humans,False,"['ANXA1', 'ANXA2', 'ANXA3', 'ANXA4', 'ANXA5', 'NR3C1']",6,0.0972291446,0.00211193877668415
DB00604,Humans,False,"['HTR2A', 'HTR3A', 'HTR4']",3,0.09719234560000001,0.004753119805395267
DB08915,Humans,False,"['PPARA', 'PPARG']",2,0.0970434678,0.01061233859665855
DB01278,Humans,False,"['CALCR', 'RAMP1', 'RAMP2', 'RAMP3']",4,0.0967112084,0.005016679060147425
DB01179,Humans,False,"['TOP2A', 'TUBA4A', 'TUBB']",3,0.09662295060000001,0.0035937441002774667
DB00392,Humans,False,"['CHRM1', 'GRIN3A']",2,0.09633894139999999,0.01277001643010105
DB06716,Humans,False,"['GABRB2', 'GABRB3']",2,0.0962532143999999,0.01814676791714715
DB05885,Humans,False,"['CACNA1B', 'SV2A']",2,0.09586646260000001,0.01045980829051885
DB01202,Humans,False,"['CACNA1B', 'SV2A']",2,0.09586646260000001,0.01045980829051885
DB14059,Humans,False,"['NFKB1', 'NFKB2', 'RELA']",3,0.0953934256,0.011671320889891599
DB11639,Humans,True,"['BMPR1A', 'BMPR2']",2,0.0950358728,0.01446852970188265
DB00561,Humans,False,"['KCNK3', 'KCNK9']",2,0.0941852748,0.011825601695723699
DB12141,Humans,False,"['ALK', 'AXL', 'FLT3']",3,0.0939662477999999,0.006637821062541501
DB00949,Humans,False,"['GRIN2A', 'GRIN2B']",2,0.093863872,0.014086675452170301
DB15494,Humans,False,"['SSTR1', 'SSTR2', 'SSTR3', 'SSTR5']",4,0.0938163606,0.0030562791568845
DB09099,Humans,False,"['SSTR1', 'SSTR2', 'SSTR3', 'SSTR4', 'SSTR5']",5,0.0938163606,0.0024450233255076
DB13985,Humans,False,"['SSTR1', 'SSTR2', 'SSTR3', 'SSTR4', 'SSTR5']",5,0.0938163606,0.0024450233255076
DB09123,Humans,False,"['AR', 'PGR']",2,0.09310801960000001,0.0103097255603812
DB09288,Humans,False,"['CNR1', 'PTGS1', 'PTGS2', 'TRPV1']",4,0.09310087582000001,0.00531118980109095
DB09389,Humans,False,"['PGR', 'SRD5A1']",2,0.0927055028,0.0085143283364981
DB16733,Humans,False,"['KCNN1', 'KCNN2']",2,0.09223540059999999,0.0277405909399422
DB00839,Humans,False,"['ABCC8', 'KCNJ11']",2,0.0916134396,0.00627311970381485
DB01016,Humans,False,"['ABCC8', 'KCNJ11']",2,0.0916134396,0.00627311970381485
DB00222,Humans,False,"['ABCC8', 'KCNJ1', 'KCNJ11']",3,0.0916134396,0.004182079802543233
DB12483,Humans,False,"['PIK3CA', 'PIK3CD']",2,0.0913530176,0.0148274265336657
DB13191,Humans,False,"['CKB', 'CKM', 'CKMT1A', 'CKMT2', 'GAMT', 'SLC6A8']",6,0.0908188805999999,0.0072708714822347165
DB00148,Humans,False,"['CKB', 'CKM', 'CKMT1A', 'CKMT2', 'GAMT', 'SLC6A8']",6,0.0908188805999999,0.0072708714822347165
DB15303,Humans,True,"['ANGPT2', 'VEGFA']",2,0.090317434,0.00673052826022865
DB00211,Humans,False,"['ADRA1A', 'ADRA1B']",2,0.0900383489999999,0.00868071700439815
DB00364,Humans,False,"['EGF', 'FGF2', 'PGA5']",3,0.08959540819999989,0.004024284977941366
DB00489,Humans,False,"['ADRB1', 'ADRB2', 'KCNH2']",3,0.0894130954,0.0050799229184855
DB00834,Humans,False,"['NR3C1', 'PGR']",2,0.0892544842,0.008749921454602301
DB08867,Humans,False,"['NR3C1', 'PGR']",2,0.0892544842,0.008749921454602301
DB00396,Humans,False,"['NR3C2', 'PGR']",2,0.08921290479999999,0.008208812953194
DB01244,Humans,False,"['CACNA1A', 'CACNA1H', 'CACNA2D2']",3,0.0892067504,0.005272346268001267
DB00824,Humans,False,"['ADORA2B', 'PDE4A', 'PDE4B']",3,0.0892036644,0.0041395908773875665
DB00915,Humans,False,"['DRD2', 'GRIN3A']",2,0.08913366019999991,0.01168957909024335
DB09472,Humans,False,"['CA1', 'CA2']",2,0.0890631382,0.00684188573999475
DB00880,Humans,False,"['CA1', 'CA2', 'SLC12A3']",3,0.0890631382,0.0045612571599965
DB01031,Humans,False,"['CA1', 'CA2']",2,0.0890631382,0.00684188573999475
DB12688,Humans,True,"['CD22', 'EEF2']",2,0.08905415839999989,0.00658313764885045
DB00686,Humans,False,"['FGF1', 'FGF2']",2,0.0890014442,0.00597651489186625
DB13751,Humans,False,"['CASP3', 'HSD11B1', 'LPL', 'NFKB1', 'NFKB2', 'TNF']",6,0.0878548016,0.003827989614016283
DB01149,Humans,False,"['HTR1A', 'HTR2A', 'HTR2C', 'SLC6A2', 'SLC6A4']",5,0.0877912148,0.0042128788098305
DB00656,Humans,False,"['HTR1A', 'HTR2A', 'HTR2C', 'SLC6A4']",4,0.0877912148,0.005266098512288125
DB00805,Humans,False,"['ACHE', 'HTR2A', 'HTR2B', 'HTR2C', 'MAOA']",5,0.0877912148,0.0042128788098305
DB01242,Humans,False,"['HTR2A', 'HTR2B', 'HTR2C', 'SLC6A4']",4,0.0877912148,0.005266098512288125
DB09194,Humans,False,"['HTR2A', 'HTR2C']",2,0.0877912148,0.01053219702457625
DB08922,Humans,False,"['DRD2', 'HTR1A', 'HTR2A']",3,0.08671842139999991,0.0043861471170576335
DB00363,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB00334,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB09223,Humans,False,"['DRD2', 'DRD3', 'HTR2A']",3,0.08671842139999991,0.0043861471170576335
DB00408,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB01224,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB04946,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB06216,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB00933,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB14185,Humans,False,"['DRD2', 'HTR1A', 'HTR2A']",3,0.08671842139999991,0.0043861471170576335
DB08815,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB00734,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB01238,Humans,False,"['DRD2', 'HTR2A']",2,0.08671842139999991,0.00657922067558645
DB03849,Humans,False,"['PDE4B', 'PDE4D']",2,0.08644821,0.006084709207330501
DB09241,Humans,False,"['GUCY1A2', 'NOS1']",2,0.0864240518,0.010763387131042499
DB01364,Humans,False,"['ADRA1A', 'ADRB1', 'ADRB2']",3,0.08594529379999999,0.0065237559879972665
DB00977,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB00882,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB09070,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB14641,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB04573,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB04574,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB04575,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB00947,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB01357,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB00655,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB09317,Humans,True,['ESR1'],1,0.0858809826,0.0570465217485349
DB09318,Humans,True,['ESR1'],1,0.0858809826,0.0570465217485349
DB00539,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB00890,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB04938,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB00269,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB09369,Humans,True,['ESR1'],1,0.0858809826,0.0570465217485349
DB06401,Humans,False,['ESR1'],1,0.0858809826,0.0570465217485349
DB00988,Humans,False,"['DBH', 'DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5', 'SLC6A3']",7,0.0857644711999999,0.0015536928620372144
DB01235,Humans,False,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']",5,0.0857644711999999,0.0021751700068521
DB01624,Humans,False,"['DRD1', 'DRD2', 'DRD5']",3,0.0857644711999999,0.0036252833447535
DB00850,Humans,False,"['DRD1', 'DRD2']",2,0.0857644711999999,0.00543792501713025
DB11274,Humans,False,"['DRD1', 'DRD2', 'DRD3', 'DRD5']",4,0.0857644711999999,0.002718962508565125
DB01186,Humans,False,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']",5,0.0857644711999999,0.0021751700068521
DB01038,Humans,False,"['DRD1', 'DRD2', 'DRD5']",3,0.0857644711999999,0.0036252833447535
DB11275,Humans,False,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']",5,0.0857644711999999,0.0021751700068521
DB00623,Humans,False,"['DRD1', 'DRD2']",2,0.0857644711999999,0.00543792501713025
DB16703,Humans,False,"['ROCK1', 'ROCK2']",2,0.0852845994,0.00802585959680895
DB13931,Humans,False,"['ROCK1', 'ROCK2', 'SLC6A2']",3,0.0852845994,0.005350573064539299
DB01100,Humans,False,"['DRD2', 'DRD3', 'KCNH2']",3,0.0848715011999999,0.004268285803324733
DB00973,Humans,False,"['NPC1L1', 'SOAT1']",2,0.0845416946,0.0065589422653477
DB00643,Humans,False,"['TUBA1A', 'TUBB4B']",2,0.08421595379999999,0.00428649445898475
DB08885,Humans,True,"['PGF', 'VEGFA', 'VEGFB']",3,0.0836660685999999,0.0041816251715003664
DB11693,Humans,False,"['CAMLG', 'PPP3R1', 'PPP3R2']",3,0.0834045828,0.005387000526162267
DB00449,Humans,False,"['ADRA1A', 'ADRA2A', 'ADRB2', 'BCHE']",4,0.0832913854,0.0070981422794985
DB14989,Humans,False,"['CSNK1E', 'PIK3CD']",2,0.08219087180000001,0.007226118920776899
DB00091,Humans,False,"['CAMLG', 'PPIA', 'PPIF', 'PPP3R2']",4,0.0816887612,0.0038708345134607003
DB00450,Humans,False,"['ADRA1A', 'DRD2']",2,0.0814036995999999,0.00856817830925475
DB00502,Humans,True,"['DRD2', 'HTR2C']",2,0.0810062493999999,0.0088569500246261
DB02546,Humans,False,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC6']",4,0.080653508,0.00316079094338295
DB08889,Humans,False,"['PSMB1', 'PSMB10', 'PSMB2', 'PSMB5', 'PSMB8', 'PSMB9']",6,0.08061565200000001,0.0024431182181136168
DB16694,Humans,True,['C3'],1,0.0798753114,0.04255447756204
DB04942,Humans,False,"['RARA', 'RARB']",2,0.0768068638,0.00604809758502045
DB01346,Humans,False,"['GABRA1', 'GABRA2', 'SCN5A']",3,0.07417830919999999,0.004410493292000433
DB00590,Humans,False,"['ADRA1A', 'ADRA1D']",2,0.07356076519999999,0.0078269859846363
