,Cell Type,Fold,AUPRC,Validation AUPRC
55,Lamp5,0,0.05706322816282681,0.09911527153905501
56,Lamp5,1,0.09205267660111768,0.04856235980716738
57,Lamp5,2,0.08319668192999824,0.04525184909658788
58,Lamp5,3,0.10088307957173422,0.05910475440191499
59,Lamp5,4,0.0841167711645443,0.046356769124501374
60,Pax6,0,0.035718448803013156,0.06222105961718076
61,Pax6,1,0.03686150990908375,0.05473468121701855
62,Pax6,2,0.06143614333038424,0.04286051271029117
63,Pax6,3,0.04700301658913025,0.03458940638690519
64,Pax6,4,0.047330202607908066,0.016937218301199278
65,Pvalb,0,0.06946025483077661,0.03583211066416816
66,Pvalb,1,0.06483962220202298,0.06151149153944686
67,Pvalb,2,0.06256040521337285,0.07133081094733942
68,Pvalb,3,0.07641577845736597,0.027968034258022172
69,Pvalb,4,0.06063582398614828,0.06943431292487733
70,Sncg,0,0.05999528267043022,0.027749413324494723
71,Sncg,1,0.08974782551658306,0.06720582516653947
72,Sncg,2,0.06845814547565206,0.08071933812680673
73,Sncg,3,0.0572463879371248,0.08506621292904316
74,Sncg,4,0.050200968654460956,0.03211293151218603
75,Sst,0,0.04570269481060187,0.08376834820229695
76,Sst,1,0.06600542226917268,0.04702598847799117
77,Sst,2,0.04720888697921723,0.04230404337505567
78,Sst,3,0.038796636154045286,0.0625157481886915
79,Sst,4,0.054358178771833014,0.04191664381938984
80,Vip,0,0.045638659440694736,0.045904671099563074
81,Vip,1,0.08829356175756234,0.028530911338183525
82,Vip,2,0.06476862165491573,0.038910724376224524
83,Vip,3,0.06772052560442972,0.06096091564491862
84,Vip,4,0.05700474353791303,0.05149933607711186
85,astro,0,0.04838716762105332,0.039519790563582166
86,astro,1,0.046450967174324995,0.05165448349688928
87,astro,2,0.049799377715065096,0.05247528839879342
88,astro,3,0.04721411187259071,0.05510964594493194
89,astro,4,0.0453482348067528,0.040337327410205445
90,endo,0,0.04165841688257591,0.044166801534990655
91,endo,1,0.0596385309763395,0.03876209691467058
92,endo,2,0.03962674414906482,0.08382094950038303
93,endo,3,0.05440144080027279,0.06592530092085422
94,endo,4,0.05498973848704301,0.03122798178171676
95,micro,0,0.10556180614327572,0.055426665637384916
96,micro,1,0.08083538483396333,0.09302725902855633
97,micro,2,0.07395178703940564,0.08675913665089735
98,micro,3,0.10255429815790255,0.040999622424454436
99,micro,4,0.07074098203171891,0.1587637502882963
100,oligo,0,0.0894867702197901,0.03651376481977997
101,oligo,1,0.07226374180043549,0.05441091038506132
102,oligo,2,0.05858471857292589,0.10298581608991254
103,oligo,3,0.0566172275821941,0.0757950765611974
104,oligo,4,0.059144412858521345,0.07886645070906778
105,opc,0,0.055275534618283176,0.08689544022792567
106,opc,1,0.05912464579897665,0.08564542086812424
107,opc,2,0.07138905104137087,0.061209723299164576
108,opc,3,0.0677799210481695,0.048032378017416916
109,opc,4,0.05728668034278671,0.11858551350208392
110,vlmc,0,0.0762333777889123,0.047911879951650665
111,vlmc,1,0.07430709919962258,0.035993999764438324
112,vlmc,2,0.06154909235994081,0.060872619636134
113,vlmc,3,0.05108733965073779,0.04100144700853154
114,vlmc,4,0.055284743671651225,0.06559224175230313
